Fold,Model,Padding,Image_ID,Modality,Dice,IoU,Recall,Precision,HD95,ASD
0,ST-SAM,-5,Color1_000306,Colour,0.9340324401855469,0.8762296438217163,0.8887668653627623,0.9841562141348752,11.0,1.9346747398376465
0,ST-SAM,-5,Color1_000123,Colour,0.9367935061454773,0.8811020851135254,0.9103148023502803,0.9648587249066549,4.123105525970459,0.9520429372787476
0,ST-SAM,-5,Color1_000045,Colour,0.9230539202690125,0.857103168964386,0.8796542552355952,0.970958272072661,6.0,1.4004826545715332
0,ST-SAM,-5,Color1_000155,Colour,0.9296836256980896,0.8686063885688782,0.8850075527865363,0.9791100897243461,3.0,0.7698129415512085
0,ST-SAM,-5,Color1_000220,Colour,0.9253532290458679,0.8610766530036926,0.8760726904497637,0.9805084744377812,4.437705993652344,0.513198971748352
0,ST-SAM,-5,Color1_000544,Colour,0.8998562097549438,0.8179441690444946,0.8524031911994159,0.9529040677667061,6.7082037925720215,1.2586082220077515
0,ST-SAM,-5,Color1_000819,Colour,0.8626633882522583,0.7584943175315857,0.7972719699294802,0.9397398133358198,8.5440034866333,1.2648873329162598
0,ST-SAM,-5,Color1_000384,Colour,0.9349867701530457,0.8779109120368958,0.8968185726202015,0.9765482187803046,9.848857879638672,1.5809316635131836
0,ST-SAM,-5,Color1_000166,Colour,0.9514999389648438,0.9074867963790894,0.9302179618321227,0.9737785210265333,3.0,0.7004778981208801
0,ST-SAM,-5,Color1_000345,Colour,0.9192068576812744,0.8504928946495056,0.9339668028705836,0.9049061879845115,6.0,0.9269635081291199
0,ST-SAM,-5,Color1_000183,Colour,0.9214231371879578,0.8542952537536621,0.8811513462155257,0.9655523254410534,10.197322845458984,0.6100655794143677
0,ST-SAM,-5,Color1_000148,Colour,0.9320895671844482,0.8728162050247192,0.944015548186362,0.9204611253924061,5.525435447692871,1.2122331857681274
0,ST-SAM,-5,Color1_000569,Colour,0.8986595273017883,0.8159688115119934,0.9114029949877518,0.8862674909789889,6.4031243324279785,1.2480463981628418
0,ST-SAM,-5,Color1_000194,Colour,0.902198076248169,0.8218222856521606,0.8710754311365491,0.9356270809412083,6.17948579788208,1.1589655876159668
0,ST-SAM,-5,Color1_000053,Colour,0.8661038875579834,0.7638299465179443,0.844791267632632,0.8885196373727573,9.504907608032227,1.5866366624832153
0,ST-SAM,-5,Color1_000611,Colour,0.9319977760314941,0.8726552724838257,0.9026624985552805,0.9633038075505229,3.0,0.6524989008903503
0,ST-SAM,-5,Color1_000449,Colour,0.9201130867004395,0.8520457744598389,0.8594016823458541,0.9900542824514534,9.219544410705566,2.278151750564575
0,ST-SAM,-5,Color1_000075,Colour,0.9221063852310181,0.8554706573486328,0.8663756757667588,0.9854998871030524,9.476258277893066,1.5462276935577393
0,ST-SAM,-5,Color1_000430,Colour,0.8714385628700256,0.7721675634384155,0.7889555695520659,0.9731818181186246,9.486832618713379,2.1138758659362793
0,ST-SAM,-5,Color1_000014,Colour,0.9056285619735718,0.8275331258773804,0.8619533527277963,0.9539661198734086,9.848857879638672,2.148472785949707
0,ST-SAM,-5,Color1_000562,Colour,0.9544793367385864,0.9129225611686707,0.9513935339598041,0.9575852782335016,5.0,0.9460709095001221
0,ST-SAM,-5,Color1_000477,Colour,0.8712453842163086,0.7718642950057983,0.9271055031219895,0.8217341507227829,19.92485809326172,4.444785118103027
0,ST-SAM,-5,Color1_000158,Colour,0.87455153465271,0.7770693302154541,0.9033810141868165,0.8475051847203239,5.0,1.2088443040847778
0,ST-SAM,-5,Color1_000684,Colour,0.8916938304901123,0.8045554757118225,0.8890873658835519,0.8943155829966815,3.081138849258423,0.669678270816803
0,ST-SAM,-5,Color1_000018,Colour,0.9503002166748047,0.9053066372871399,0.9210285783364189,0.9814935064297732,2.8284270763397217,0.764965295791626
0,ST-SAM,-5,Color1_000554,Colour,0.9330385327339172,0.8744819164276123,0.911353352436101,0.9557808454534317,4.123105525970459,0.7701488137245178
0,ST-SAM,-5,Color1_000076,Colour,0.9275608062744141,0.8649076223373413,0.8811865226148159,0.9790873672930416,8.246211051940918,1.491966962814331
0,ST-SAM,-5,Color1_000408,Colour,0.9075809717178345,0.8307993412017822,0.9394230059072217,0.8778268063377118,3.605551242828369,1.243077278137207
0,ST-SAM,-5,Color1_000685,Colour,0.9260501861572266,0.8622843623161316,0.9617130072891202,0.8929376854069473,3.0,1.216051697731018
0,ST-SAM,-5,Color1_000231,Colour,0.880372941493988,0.7863091230392456,0.8242517267052712,0.9446948871968449,4.123105525970459,1.1504693031311035
0,ST-SAM,-5,Color1_000590,Colour,0.9329053163528442,0.8742479085922241,0.894188237974761,0.9751268822207488,7.6157732009887695,2.0422911643981934
0,ST-SAM,-5,Color1_000475,Colour,0.9021283984184265,0.8217067122459412,0.8358085807201635,0.9798800539795163,2.0,0.6236814260482788
0,ST-SAM,-5,Color1_000424,Colour,0.9235858917236328,0.8580209612846375,0.8641751603726557,0.9917684775156599,6.0,1.2713372707366943
0,ST-SAM,-5,Color1_000453,Colour,0.9216744303703308,0.8547274470329285,0.861603490533024,0.9907494511609635,5.385164737701416,1.0938719511032104
0,ST-SAM,-5,Color1_000508,Colour,0.883404552936554,0.7911589741706848,0.7980643628548828,0.9891816307779525,4.4721360206604,1.7138041257858276
